uid,platform,component,componentgroup,createdBy.user.user_id,modifiedBy.user.user_id,updated, applications[0].id
config:component:aggregator:eikon_analytics_tracs.plugin_dcd,  eikon, plugin_dcd,  Eikon_Analytics_TRACS,138890,138890, 2018-02-26T13:04:52.298Z,202038
config:component:aggregator:compass_tools.itracker_commonutils,  eikon, iTracker_CommonUtils,  Compass Tools,138890,138890, 2018-01-24T14:49:19.552Z,203791
config:component:aggregator:ecp.docker,  content, Docker,  ECP,138890,138890, 2018-02-15T17:57:35.453Z,204121
config:component:aggregator:connected_risk.cloud,  risk, Cloud,  Connected_Risk,138890,138890, 2018-02-28T11:17:56.077Z,205058
config:component:aggregator:venues_td_emea.lme-ecg,  elektron, lme-ecg,  Venues_TD_EMEA,138890,138890, 2018-01-24T21:52:49.452Z,200048
config:component:aggregator:dco.mw_tomcat_prereqs,  other, mw_tomcat_prereqs,  DCO,138890,138890, 2018-01-26T04:43:02.020Z,200364
config:component:aggregator:dco.db_oracle_prereqs,  other, db_oracle_prereqs,  DCO,138890,138890, 2018-02-22T17:44:16.147Z,200364
config:component:aggregator:compass_deployment_automation.helloworld,  eikon, helloworld,  Compass Deployment Automation,138890,138890, 2018-03-05T06:46:34.556Z,202929
config:component:aggregator:compass_deployment_automation.cda_demo,  eikon, cda_demo,  Compass Deployment Automation,138890,138890, 2018-03-05T06:56:27.385Z,202929
config:component:aggregator:compass_monitoring.proof_of_concept,  eikon, Proof_of_Concept,  Compass Monitoring,138890,138890, 2018-03-05T06:53:34.489Z,202667
config:component:aggregator:ecp_derived_store.sdi_trf,  content, SDI_TRF,  ECP_Derived_Store,138890,138890, 2017-09-20T08:06:48.052Z,204618
config:component:aggregator:ecp_derived_store.vap_search_evm,  content, VAP_Search_EVM,  ECP_Derived_Store,138890,138890, 2017-09-20T08:04:49.234Z,204618
config:component:aggregator:venues_td_emea.a2x,  elektron, a2x,  Venues_TD_EMEA,138890,138890, 2017-09-07T18:00:56.200Z,200048
config:component:aggregator:eikon_analytics_platform.ep_auctionevents,  eikon, ep_auctionevents,  Eikon_Analytics_Platform, , , 2017-09-11T13:54:15.258Z,203802
config:component:aggregator:eikon_analytics_platform.ep_countrycheck,  eikon, ep_countrycheck,  Eikon_Analytics_Platform, , , 2017-09-11T13:53:36.315Z,203802
config:component:aggregator:eikon_analytics_platform.ep_economicann,  eikon, ep_economicann,  Eikon_Analytics_Platform, , , 2017-09-11T13:53:49.143Z,203802
config:component:aggregator:lipper.compass_monitoring_client,  content, compass_monitoring_client,  Lipper,138890,138890, 2017-09-07T08:46:02.261Z,200065
config:component:aggregator:unified_transactions_platform.utp_kraken_tableau,  transactions, UTP_Kraken_Tableau,  Unified_Transactions_Platform,138890,138890, 2017-09-26T07:24:05.536Z,202855
config:component:aggregator:wm_servicebureau.lopr,  wealth_management, lopr,  WM_ServiceBureau,138890,138890, 2017-09-26T16:41:37.947Z,202976
config:component:aggregator:otc_apps.athena_entitlements,  ebs, Athena_Entitlements,  OTC_Apps,138890,138890, 2017-09-26T11:47:09.180Z,201285
config:component:aggregator:wm_envision.util_services,  wealth_management, util_services,  WM_Envision,138890,138890, 2017-10-06T15:09:32.872Z,202863
config:component:aggregator:dco.dba_app_server_base,  other, DBA_App_Server_Base,  DCO,138890,138890, 2017-10-08T06:50:37.644Z,200364
config:component:aggregator:otc_apps.paymetric,  ebs, Paymetric,  OTC_Apps,138890,138890, 2017-09-26T11:51:15.335Z,201731
config:component:aggregator:collaboration.ad_emwa,  eikon, ad_emwa,  Collaboration,138890,138890, 2017-10-04T15:28:15.126Z,201953
config:component:aggregator:gcms.nexus_sensu_mon,  legal, nexus_sensu_mon,  GCMS,138890,138890, 2017-10-11T08:31:21.335Z,202977
config:component:aggregator:data_apps.edw,  ebs, EDW,  Data_Apps,138890,138890, 2017-09-26T11:54:29.006Z,201312
config:component:aggregator:wm_investment_tools.trade_calc_ui,  wealth_management, trade_calc_ui,  WM_Investment_Tools,138890,138890, 2017-10-21T08:22:03.121Z,202996
config:component:aggregator:distribution.eras_pcn,  elektron, eras_pcn,  Distribution,138890,138890, 2017-10-13T16:11:17.596Z,204256
config:component:aggregator:collections.edf_ert_opra_core,  elektron, edf_ert_opra_core,  Collections,138890,138890, 2017-10-19T16:04:11.899Z,200048
config:component:aggregator:ecp_derived_store.sdiadapter_fxir,  content, SDIAdapter_FXIR,  ECP_Derived_Store,138890,138890, 2017-10-24T20:10:10.056Z,204618
config:component:aggregator:gcms.gcmspubpathway_sensu_mon,  legal, gcmspubpathway_sensu_mon,  GCMS,138890,138890, 2017-10-11T08:38:44.690Z,202977
config:component:aggregator:ecp_derived_store.sdiadapter_esg,  content, SDIAdapter_ESG,  ECP_Derived_Store,138890,138890, 2017-10-30T11:34:37.129Z,204618
config:component:aggregator:gcms.classificationservice,  legal, ClassificationService,  GCMS,138890,138890, 2017-10-11T08:32:05.959Z,202977
config:component:aggregator:sea.seaathena,  ebs, SEAAthena,  SEA,138890,138890, 2017-10-25T10:55:49.016Z,201234
config:component:aggregator:osgt.gtm_base,  trta_onesource, GTM_Base,  OSGT,138890,138890, 2017-10-19T17:14:57.848Z,202988
config:component:aggregator:worldcheck_online.compass_monitoring_client,  risk, compass_monitoring_client,  WorldCheck_Online,138890,138890, 2017-12-14T11:22:38.366Z,200097
